ep_returns,ep_lens
9.107763974956892,40.0
8.905049087900206,40.0
8.658670454584282,40.0
8.366429200232247,40.0
7.8948859010349555,38.095238095238095
9.472165770940736,42.10526315789474
8.597749860468195,40.0
8.284318441493914,40.0
8.0800906770619,38.095238095238095
9.60642765183443,42.10526315789474
8.645663875523212,38.095238095238095
8.225166372850795,38.095238095238095
8.60035021597573,40.0
8.595944567951298,38.095238095238095
9.236452736418912,42.10526315789474
8.654419432608012,40.0
9.15991691736885,40.0
8.098243877541998,38.095238095238095
8.67100071334139,40.0
10.489209312372973,44.44444444444444
9.211289380969928,40.0
9.494938943255004,40.0
9.10274030617788,40.0
9.23374580855885,42.10526315789474
9.54433636577441,42.10526315789474
9.506428307242762,42.10526315789474
8.83134054533519,42.10526315789474
9.624457393894897,40.0
8.638864048966514,40.0
8.818411294661892,40.0
8.301002136620427,38.095238095238095
9.780552477134295,42.10526315789474
10.215005382792949,44.44444444444444
10.004310311414322,44.44444444444444
9.328520734430674,42.10526315789474
10.42350689200287,44.44444444444444
10.521484505615105,44.44444444444444
10.76706569816603,44.44444444444444
11.28467350516614,47.05882352941177
9.684645849305161,42.10526315789474
12.213898435921731,50.0
13.2375684863561,53.333333333333336
9.993035539223095,44.44444444444444
10.636949400993936,44.44444444444444
10.55157684474,44.44444444444444
11.832808995992245,47.05882352941177
9.064342375606213,40.0
10.015112405066493,44.44444444444444
10.37813066440754,44.44444444444444
10.506432538736446,47.05882352941177
10.493829620600037,44.44444444444444
10.771238478703394,47.05882352941177
10.030697999591483,42.10526315789474
12.484735107638272,50.0
11.076201187909113,50.0
10.705840392155864,47.05882352941177
11.77403572309071,47.05882352941177
10.574300247637645,44.44444444444444
11.302890585443182,47.05882352941177
11.364939523860924,47.05882352941177
9.762229385346828,42.10526315789474
10.146281506097345,47.05882352941177
11.93296370973676,50.0
12.622695552778744,50.0
11.411348463651652,47.05882352941177
10.187418810402544,47.05882352941177
11.77138947497536,50.0
9.940727684086482,44.44444444444444
11.5816014614267,47.05882352941177
10.626049993429868,47.05882352941177
11.606839991949204,50.0
11.41743344168831,50.0
10.547996671606942,47.05882352941177
12.172706700286144,50.0
12.036529540503604,50.0
12.49353881775793,50.0
12.30831082532631,53.333333333333336
12.370295132738194,53.333333333333336
12.196742638360142,50.0
11.423163032764162,47.05882352941177
13.696360989483301,57.142857142857146
10.833613596108696,47.05882352941177
11.45423549572374,47.05882352941177
11.694390319283166,50.0
12.405263227170352,50.0
10.243101803496213,44.44444444444444
12.606411393041753,53.333333333333336
11.935199845710335,50.0
11.483838022459844,47.05882352941177
10.767308083430438,44.44444444444444
10.473939241075284,44.44444444444444
11.344102422888827,50.0
10.929206822084673,47.05882352941177
13.391587385215619,53.333333333333336
11.634237092471103,50.0
9.702303670796725,44.44444444444444
12.630121840888886,53.333333333333336
11.691788237100079,50.0
13.164127308151244,53.333333333333336
12.485774981849001,53.333333333333336
13.334637097500936,53.333333333333336
11.61854509379696,50.0
11.796495305307953,50.0
12.046750141594423,50.0
11.895215481257623,50.0
11.038387294346322,47.05882352941177
13.789440403583033,57.142857142857146
12.595804785044264,53.333333333333336
10.342660137571096,47.05882352941177
13.59427577231212,53.333333333333336
11.809168465640784,50.0
15.388282271078667,61.53846153846154
11.832113466568197,50.0
11.411963650493645,50.0
13.05330289580152,53.333333333333336
12.10387048600168,50.0
13.024114997954142,53.333333333333336
11.352509975028811,50.0
12.584062414943544,53.333333333333336
13.303307463484348,57.142857142857146
14.453899629398864,57.142857142857146
12.193769465506596,53.333333333333336
14.233230089910458,57.142857142857146
13.151261820984148,57.142857142857146
11.780968858291331,50.0
12.555651218898708,53.333333333333336
12.678132723107767,53.333333333333336
12.591638045468358,53.333333333333336
14.91034145671687,57.142857142857146
10.989666095880573,47.05882352941177
12.851381914855697,53.333333333333336
12.817836838480956,53.333333333333336
11.144075955046272,50.0
11.966288243571775,50.0
12.404259459573252,53.333333333333336
12.726133057884255,53.333333333333336
12.724893255153841,53.333333333333336
12.9671639591998,53.333333333333336
12.194486574220724,50.0
12.350894838763475,53.333333333333336
12.004419883917624,50.0
12.69227523482555,53.333333333333336
12.859032130976484,53.333333333333336
10.675505602212612,47.05882352941177
11.941116407141653,50.0
12.767701682368898,53.333333333333336
14.157562198218029,57.142857142857146
12.23889321161913,53.333333333333336
13.43320038180956,57.142857142857146
12.626744795666806,53.333333333333336
12.5887078363352,53.333333333333336
12.444133974275703,53.333333333333336
13.313322399788118,53.333333333333336
13.38178179545782,53.333333333333336
11.567811864153862,50.0
13.002357000545365,53.333333333333336
13.489881372962754,53.333333333333336
13.242535893592416,53.333333333333336
12.21363382074125,50.0
13.733326056988775,57.142857142857146
11.453629178325102,50.0
12.490004090663856,53.333333333333336
12.221578688895566,50.0
11.887960792887215,53.333333333333336
10.904143001193464,50.0
12.822799332057945,53.333333333333336
14.469080398668366,57.142857142857146
12.068016790306645,53.333333333333336
12.608608803722284,53.333333333333336
11.993952361136536,50.0
12.207555744746863,50.0
11.48354481109083,50.0
12.289062888386479,53.333333333333336
11.125317435339907,47.05882352941177
12.67699699899169,53.333333333333336
11.720091610374268,50.0
14.907826061498275,57.142857142857146
14.59639031638915,57.142857142857146
12.694635365715335,53.333333333333336
12.189235574393567,50.0
12.64792664884426,53.333333333333336
11.628624888070608,47.05882352941177
11.250964120451119,50.0
13.840401068143084,53.333333333333336
12.149430173163097,50.0
13.868654825913804,57.142857142857146
14.921018171172449,57.142857142857146
13.31383167865535,57.142857142857146
15.008830428094726,57.142857142857146
12.222576310283817,50.0
13.805062136955977,57.142857142857146
14.608257160571943,57.142857142857146
12.555884695213333,53.333333333333336
14.630436672943166,57.142857142857146
13.207224367643674,53.333333333333336
12.68411826751421,53.333333333333336
12.94125487133357,53.333333333333336
11.359378067876502,50.0
12.437502056988793,50.0
12.26788532927036,50.0
12.425565767054968,50.0
12.223253106478266,50.0
14.265441201503254,57.142857142857146
11.55465173256406,50.0
13.329518292790857,53.333333333333336
15.426118139784208,57.142857142857146
13.276016931843921,57.142857142857146
12.327596361550798,53.333333333333336
15.487481124473637,61.53846153846154
13.263336182531605,53.333333333333336
13.498665041563592,57.142857142857146
12.513059383125501,50.0
12.500330069943875,50.0
13.432433558489072,53.333333333333336
14.047414903862995,53.333333333333336
14.131642227263324,57.142857142857146
13.15364339626193,53.333333333333336
13.419889946515877,53.333333333333336
13.578422912108504,53.333333333333336
13.708788487921378,53.333333333333336
12.457925615217993,53.333333333333336
13.121254063263672,53.333333333333336
12.276542132548691,50.0
12.86901352701832,53.333333333333336
12.035678502160819,47.05882352941177
12.104889999268842,50.0
14.019170163419815,57.142857142857146
13.572414294358499,57.142857142857146
10.981403146057794,47.05882352941177
14.164382437848626,57.142857142857146
12.444567393480883,50.0
11.992786931325835,50.0
13.70663804187098,53.333333333333336
12.261167756328707,50.0
12.989686426963189,50.0
14.06058249129932,57.142857142857146
12.127751713923955,50.0
12.717963926051016,50.0
14.00369861933697,57.142857142857146
11.702686155394318,50.0
12.868318634867565,53.333333333333336
12.539676312461824,50.0
13.448782666586075,53.333333333333336
13.49542047966407,53.333333333333336
11.51250009815683,47.05882352941177
14.31782046026657,57.142857142857146
12.05625621435983,50.0
13.190461568739623,53.333333333333336
13.122639780216504,53.333333333333336
13.277710842582792,53.333333333333336
13.534581257334729,53.333333333333336
15.10856370906376,57.142857142857146
12.701496514789797,50.0
13.346620363640357,50.0
13.141259442888687,53.333333333333336
12.539478008751969,53.333333333333336
13.924594741040574,57.142857142857146
14.246169516531728,53.333333333333336
13.825424309834636,53.333333333333336
13.257332900301042,53.333333333333336
14.396466227803348,57.142857142857146
14.294187197592318,53.333333333333336
12.451122994807008,50.0
14.004327783207035,57.142857142857146
11.466634009046961,47.05882352941177
12.091767868880385,50.0
13.391895387113353,53.333333333333336
12.185235879164043,50.0
13.272560001894142,53.333333333333336
14.167633567724423,57.142857142857146
14.498478225281021,57.142857142857146
13.366955276310607,53.333333333333336
12.083156749613208,50.0
13.437401073439084,53.333333333333336
13.226754217085517,53.333333333333336
11.987155957754345,47.05882352941177
12.88781125656802,53.333333333333336
13.076615239426557,53.333333333333336
15.088365548373568,57.142857142857146
11.818253253428534,50.0
13.474348178877959,53.333333333333336
11.954786219493267,50.0
15.007967131882893,57.142857142857146
12.631483035317203,50.0
13.107454134245069,53.333333333333336
14.906525740292407,57.142857142857146
12.305051858338247,50.0
12.162642824321452,50.0
12.80931591950509,53.333333333333336
13.163879977627305,50.0
12.821362190494847,53.333333333333336
12.75467082575048,50.0
14.193726835579477,57.142857142857146
14.21612741773957,57.142857142857146
14.681058799092204,57.142857142857146
13.996792746586786,53.333333333333336
16.616887467261545,61.53846153846154
16.640596550283394,61.53846153846154
13.95778776192139,53.333333333333336
15.146120837203286,57.142857142857146
12.857146801520198,50.0
13.487961974256617,53.333333333333336
13.952833325350815,53.333333333333336
13.139641198906407,50.0
14.070179374181974,57.142857142857146
13.147379997701035,53.333333333333336
13.490526771883976,53.333333333333336
13.013079408067224,50.0
13.650829909663404,53.333333333333336
13.963122760113338,53.333333333333336
13.92644896710125,53.333333333333336
13.381811797477285,53.333333333333336
13.399524186814178,53.333333333333336
12.789852267756581,50.0
13.947669363615242,53.333333333333336
13.080785699567116,50.0
13.66044553807239,53.333333333333336
14.624726846022241,53.333333333333336
13.303800230126923,53.333333333333336
13.591934285440505,53.333333333333336
13.373901324389154,53.333333333333336
13.955211570391379,53.333333333333336
14.364147924303609,53.333333333333336
15.51410418713887,57.142857142857146
11.990217129262719,50.0
13.972439121556615,53.333333333333336
13.915217815036343,50.0
12.940701376187489,53.333333333333336
13.542055240044707,53.333333333333336
14.208177370417646,53.333333333333336
15.401078678889668,53.333333333333336
14.112423639685668,53.333333333333336
13.622961447116548,53.333333333333336
14.521790477827365,57.142857142857146
13.706007398157501,53.333333333333336
14.760920935373404,57.142857142857146
12.49369612156829,50.0
13.524062564449848,53.333333333333336
13.570044433227405,53.333333333333336
12.250340777667429,47.05882352941177
13.688321882043708,53.333333333333336
14.079598132028655,57.142857142857146
12.252399437034356,47.05882352941177
13.177012663576924,50.0
14.216027071651139,53.333333333333336
13.259476691696454,53.333333333333336
13.62788324281474,53.333333333333336
14.07938691133953,57.142857142857146
13.741479444107306,53.333333333333336
13.288116682928896,50.0
13.904449603894614,53.333333333333336
13.090860436684522,53.333333333333336
12.922959093224456,50.0
13.646541558677288,53.333333333333336
13.812709886305868,53.333333333333336
14.812465464025655,57.142857142857146
14.631936039255532,57.142857142857146
12.985861345337725,50.0
13.826177872271133,53.333333333333336
14.508640778172575,57.142857142857146
13.107575127167365,50.0
13.090348348882411,50.0
13.694779322335943,53.333333333333336
13.177999654138173,50.0
13.124556266221358,50.0
13.011034493670158,53.333333333333336
15.046058728227338,57.142857142857146
13.66141576010473,53.333333333333336
12.482600082365964,50.0
13.984531064435771,53.333333333333336
13.379863648242496,53.333333333333336
13.403306370539926,50.0
13.271301912867798,50.0
14.479456510392554,57.142857142857146
13.957864212350778,53.333333333333336
12.585138809122057,50.0
12.476446133162325,50.0
14.974101455508736,57.142857142857146
12.895959232297795,53.333333333333336
14.524584627646645,57.142857142857146
14.78109163238315,61.53846153846154
14.561728092120124,53.333333333333336
13.863016204478198,57.142857142857146
14.358414333786675,57.142857142857146
14.084142500013602,57.142857142857146
13.663848604820712,57.142857142857146
15.282485839189592,57.142857142857146
13.541212290583438,53.333333333333336
14.939334484502126,61.53846153846154
16.154785861337672,57.142857142857146
15.375032888353322,61.53846153846154
15.98436391022113,61.53846153846154
12.869171236652722,50.0
14.567828159485927,57.142857142857146
13.271559447587967,53.333333333333336
14.8505768440359,57.142857142857146
15.77280319780652,57.142857142857146
15.68195514015244,57.142857142857146
17.71992164363734,66.66666666666667
13.364384744230025,53.333333333333336
13.966257008406735,53.333333333333336
13.018170534195214,50.0
15.173366337238127,57.142857142857146
14.550349564756653,57.142857142857146
14.95515764016926,57.142857142857146
14.550633654998245,57.142857142857146
13.68641447416748,53.333333333333336
14.784401718661284,57.142857142857146
12.03665631670896,50.0
15.700570144270541,61.53846153846154
14.660198796784163,57.142857142857146
13.817537000249256,53.333333333333336
14.200352301326594,57.142857142857146
15.792021025209749,61.53846153846154
13.525431681827552,57.142857142857146
12.692925115117642,50.0
14.637443318478176,57.142857142857146
14.331262847363945,53.333333333333336
12.622150887825573,53.333333333333336
14.32065104205677,57.142857142857146
13.94603233252637,53.333333333333336
14.210755837054906,57.142857142857146
14.257529697013725,57.142857142857146
16.340095001438296,61.53846153846154
14.247255966030332,57.142857142857146
15.1065566350855,57.142857142857146
13.099579499773167,53.333333333333336
14.84410336247558,57.142857142857146
15.22738010200157,57.142857142857146
13.756599444921031,53.333333333333336
14.380454400766784,53.333333333333336
14.514015286452395,53.333333333333336
12.999303578853151,50.0
14.40446079607631,53.333333333333336
15.967559682713137,61.53846153846154
14.747931706999053,57.142857142857146
14.20536271314897,57.142857142857146
15.055899793996486,57.142857142857146
12.521358299317393,53.333333333333336
16.64371448155122,61.53846153846154
14.76385468437297,57.142857142857146
14.574715316361978,57.142857142857146
15.449359516437847,57.142857142857146
13.2087554980587,53.333333333333336
15.110441246636254,57.142857142857146
16.703029361615332,61.53846153846154
12.19075882680047,53.333333333333336
14.596484525634603,57.142857142857146
16.120723315639403,61.53846153846154
15.880505016657311,61.53846153846154
14.846060873255729,57.142857142857146
13.829550075268315,57.142857142857146
15.043852863444515,61.53846153846154
17.03496793222699,61.53846153846154
14.058951705477869,57.142857142857146
13.931898439409249,53.333333333333336
14.349273128043718,57.142857142857146
13.301375579596604,53.333333333333336
14.186510990203857,57.142857142857146
14.085507369848646,57.142857142857146
14.351283808750967,57.142857142857146
14.263139932837403,57.142857142857146
16.22704305541605,61.53846153846154
13.761083816675246,53.333333333333336
14.468251626124749,57.142857142857146
13.16313718774412,53.333333333333336
13.838905684593794,53.333333333333336
13.690405219236295,53.333333333333336
14.812144029809643,61.53846153846154
13.02973485307081,53.333333333333336
13.760843912834464,53.333333333333336
16.20635392470927,61.53846153846154
11.684777164211862,50.0
14.092232664867227,57.142857142857146
15.438990359334488,61.53846153846154
14.870127726482604,57.142857142857146
14.577997054628856,57.142857142857146
15.278919065714595,57.142857142857146
14.429759267575577,53.333333333333336
15.312525728945475,57.142857142857146
14.792084547369027,57.142857142857146
14.555893416502615,57.142857142857146
15.460158838621753,61.53846153846154
15.53991332038608,61.53846153846154
14.272806973230361,57.142857142857146
14.518159748015002,61.53846153846154
15.858282366534675,61.53846153846154
14.302185280221911,57.142857142857146
14.671362382064876,57.142857142857146
15.080757742600822,57.142857142857146
15.78880577613734,61.53846153846154
15.207834217331444,57.142857142857146
15.034497761116711,57.142857142857146
14.564675176068217,57.142857142857146
14.04654267899156,57.142857142857146
13.56319285090403,57.142857142857146
15.907669254496843,61.53846153846154
15.583622082107402,57.142857142857146
14.59162601528061,57.142857142857146
16.598231864692103,61.53846153846154
14.181606440716944,57.142857142857146
14.062005282417227,57.142857142857146
13.366771997042958,57.142857142857146
13.816751836008349,53.333333333333336
13.124600540593109,53.333333333333336
14.59576254957661,57.142857142857146
16.133014471064474,61.53846153846154
14.775804286999188,53.333333333333336
14.927007834601989,57.142857142857146
14.982933417528246,61.53846153846154
14.589451322594275,57.142857142857146
15.730733441524798,61.53846153846154
12.535406444366176,50.0
15.147542252108087,57.142857142857146
15.301228245881445,57.142857142857146
14.900298080809174,53.333333333333336
14.092535739939054,53.333333333333336
13.028258355120856,50.0
15.021147909004323,57.142857142857146
12.520059848401582,50.0
14.180989198442651,57.142857142857146
12.475844841870133,53.333333333333336
15.528531834555354,61.53846153846154
14.093315654521263,53.333333333333336
17.97509770817054,66.66666666666667
16.75249380735741,61.53846153846154
15.602581348970471,57.142857142857146
13.289158039155751,53.333333333333336
13.969956404633857,53.333333333333336
16.095173706420205,61.53846153846154
15.09883380022454,57.142857142857146
14.500965405469339,57.142857142857146
12.945063864785023,50.0
14.517880218923041,57.142857142857146
15.423827177039078,57.142857142857146
15.361214907997049,57.142857142857146
13.440151457463447,57.142857142857146
14.896573825958962,57.142857142857146
14.716159773591503,57.142857142857146
16.760594797695664,61.53846153846154
14.281822542404143,53.333333333333336
16.755699162302836,61.53846153846154
17.189972596450833,61.53846153846154
15.866303515737957,61.53846153846154
15.417114828912679,57.142857142857146
13.992894035077432,57.142857142857146
13.200145082336347,50.0
16.305923862270127,61.53846153846154
13.695936367035394,53.333333333333336
17.732287341533965,66.66666666666667
15.064764012062001,57.142857142857146
14.509381881989242,57.142857142857146
16.5268242852521,61.53846153846154
14.578465798206729,61.53846153846154
16.583552556161756,66.66666666666667
14.367290861293597,57.142857142857146
16.08477522806907,61.53846153846154
15.790021542591045,61.53846153846154
14.13445623089307,57.142857142857146
17.16924388833127,66.66666666666667
16.076681787994723,61.53846153846154
14.832624301335226,57.142857142857146
17.00589699308647,66.66666666666667
16.49500687150813,61.53846153846154
17.017931364718297,66.66666666666667
16.783489165824577,66.66666666666667
14.40607963028277,57.142857142857146
15.09001333748028,61.53846153846154
15.777689704319434,61.53846153846154
17.500965564571356,66.66666666666667
15.22691190863734,61.53846153846154
14.141601349494463,57.142857142857146
17.349529804061007,66.66666666666667
14.575320815970098,61.53846153846154
17.231766114339646,66.66666666666667
16.32834274159911,61.53846153846154
16.197690517861204,61.53846153846154
13.54005525421792,57.142857142857146
16.574947927769617,61.53846153846154
15.63660295574729,61.53846153846154
15.842317884804498,61.53846153846154
16.887402908359775,61.53846153846154
15.729915918464144,61.53846153846154
17.562857719907843,66.66666666666667
18.541724299972433,72.72727272727273
16.09944285030663,61.53846153846154
16.981587966836422,66.66666666666667
15.964041337050789,61.53846153846154
15.536151009251407,61.53846153846154
17.019527253383067,66.66666666666667
15.174435219032334,61.53846153846154
13.757879633674962,57.142857142857146
15.733179875203867,61.53846153846154
15.682528419116263,61.53846153846154
15.31354228413414,61.53846153846154
16.791587433288523,66.66666666666667
17.66070186094772,66.66666666666667
15.942575180419345,66.66666666666667
14.764540608472545,61.53846153846154
15.562294816552583,61.53846153846154
19.283534847711866,72.72727272727273
17.419490535446016,66.66666666666667
14.217717675764394,57.142857142857146
16.869910825120048,66.66666666666667
16.56206447917004,61.53846153846154
19.24166281160305,72.72727272727273
16.90773459256717,66.66666666666667
14.762440459744447,61.53846153846154
14.39653365172325,57.142857142857146
14.837739627788816,57.142857142857146
17.013126212717548,66.66666666666667
17.298534861370406,66.66666666666667
14.325514331903852,57.142857142857146
17.397194264012814,66.66666666666667
16.290925657245918,66.66666666666667
15.867408203139426,61.53846153846154
18.81204543672126,72.72727272727273
16.45455324716863,66.66666666666667
15.157157947459229,61.53846153846154
16.07701097292942,61.53846153846154
18.985656044652142,72.72727272727273
17.268808369447978,66.66666666666667
15.475107432729057,61.53846153846154
17.879039763248965,72.72727272727273
16.499197177024293,61.53846153846154
17.263126931394744,61.53846153846154
14.789131644286117,61.53846153846154
16.512880247212877,61.53846153846154
17.083089178385062,66.66666666666667
14.719108716100008,57.142857142857146
15.226020131095648,61.53846153846154
17.70962437464494,66.66666666666667
